[2025-09-14 16:22:27,717] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 17:25:28,530 Stage: Train 0.5 | Epoch: 31 | Iter: 94400 | Total Loss: 0.004209 | Recon Loss: 0.003481 | Commit Loss: 0.001454 | Perplexity: 648.696689
2025-09-14 17:25:36,273 Stage: Train 0.5 | Epoch: 31 | Iter: 94600 | Total Loss: 0.004171 | Recon Loss: 0.003445 | Commit Loss: 0.001452 | Perplexity: 649.081382
2025-09-14 17:25:43,966 Stage: Train 0.5 | Epoch: 31 | Iter: 94800 | Total Loss: 0.004140 | Recon Loss: 0.003421 | Commit Loss: 0.001438 | Perplexity: 645.555818
2025-09-14 17:25:51,709 Stage: Train 0.5 | Epoch: 31 | Iter: 95000 | Total Loss: 0.004162 | Recon Loss: 0.003438 | Commit Loss: 0.001448 | Perplexity: 649.135962
2025-09-14 17:25:59,430 Stage: Train 0.5 | Epoch: 31 | Iter: 95200 | Total Loss: 0.004215 | Recon Loss: 0.003491 | Commit Loss: 0.001447 | Perplexity: 647.128236
2025-09-14 17:26:07,194 Stage: Train 0.5 | Epoch: 31 | Iter: 95400 | Total Loss: 0.004159 | Recon Loss: 0.003442 | Commit Loss: 0.001435 | Perplexity: 645.453582
2025-09-14 17:26:15,017 Stage: Train 0.5 | Epoch: 31 | Iter: 95600 | Total Loss: 0.004144 | Recon Loss: 0.003418 | Commit Loss: 0.001452 | Perplexity: 649.628834
2025-09-14 17:26:22,849 Stage: Train 0.5 | Epoch: 31 | Iter: 95800 | Total Loss: 0.004177 | Recon Loss: 0.003457 | Commit Loss: 0.001441 | Perplexity: 650.067319
2025-09-14 17:26:30,573 Stage: Train 0.5 | Epoch: 31 | Iter: 96000 | Total Loss: 0.004257 | Recon Loss: 0.003533 | Commit Loss: 0.001449 | Perplexity: 646.752250
2025-09-14 17:26:38,298 Stage: Train 0.5 | Epoch: 31 | Iter: 96200 | Total Loss: 0.004106 | Recon Loss: 0.003379 | Commit Loss: 0.001453 | Perplexity: 648.559540
2025-09-14 17:26:46,065 Stage: Train 0.5 | Epoch: 31 | Iter: 96400 | Total Loss: 0.004183 | Recon Loss: 0.003458 | Commit Loss: 0.001449 | Perplexity: 649.786992
2025-09-14 17:26:53,801 Stage: Train 0.5 | Epoch: 31 | Iter: 96600 | Total Loss: 0.004142 | Recon Loss: 0.003418 | Commit Loss: 0.001448 | Perplexity: 647.323810
2025-09-14 17:27:01,529 Stage: Train 0.5 | Epoch: 31 | Iter: 96800 | Total Loss: 0.004091 | Recon Loss: 0.003367 | Commit Loss: 0.001449 | Perplexity: 651.968141
2025-09-14 17:27:09,265 Stage: Train 0.5 | Epoch: 31 | Iter: 97000 | Total Loss: 0.004233 | Recon Loss: 0.003503 | Commit Loss: 0.001460 | Perplexity: 650.485107
2025-09-14 17:27:16,989 Stage: Train 0.5 | Epoch: 31 | Iter: 97200 | Total Loss: 0.004143 | Recon Loss: 0.003422 | Commit Loss: 0.001444 | Perplexity: 647.410202
Trainning Epoch:  19%|█▉        | 32/165 [1:04:28<4:22:04, 118.23s/it]2025-09-14 17:27:24,727 Stage: Train 0.5 | Epoch: 32 | Iter: 97400 | Total Loss: 0.004141 | Recon Loss: 0.003419 | Commit Loss: 0.001443 | Perplexity: 648.066994
2025-09-14 17:27:32,670 Stage: Train 0.5 | Epoch: 32 | Iter: 97600 | Total Loss: 0.004119 | Recon Loss: 0.003396 | Commit Loss: 0.001446 | Perplexity: 648.995380
2025-09-14 17:27:40,860 Stage: Train 0.5 | Epoch: 32 | Iter: 97800 | Total Loss: 0.004152 | Recon Loss: 0.003435 | Commit Loss: 0.001435 | Perplexity: 645.256514
2025-09-14 17:27:48,865 Stage: Train 0.5 | Epoch: 32 | Iter: 98000 | Total Loss: 0.004141 | Recon Loss: 0.003419 | Commit Loss: 0.001444 | Perplexity: 648.285844
2025-09-14 17:27:56,851 Stage: Train 0.5 | Epoch: 32 | Iter: 98200 | Total Loss: 0.004107 | Recon Loss: 0.003381 | Commit Loss: 0.001452 | Perplexity: 646.220137
2025-09-14 17:28:04,974 Stage: Train 0.5 | Epoch: 32 | Iter: 98400 | Total Loss: 0.004156 | Recon Loss: 0.003431 | Commit Loss: 0.001449 | Perplexity: 648.117841
2025-09-14 17:28:13,041 Stage: Train 0.5 | Epoch: 32 | Iter: 98600 | Total Loss: 0.004090 | Recon Loss: 0.003367 | Commit Loss: 0.001445 | Perplexity: 649.964471
2025-09-14 17:28:20,939 Stage: Train 0.5 | Epoch: 32 | Iter: 98800 | Total Loss: 0.004112 | Recon Loss: 0.003395 | Commit Loss: 0.001434 | Perplexity: 646.961549
2025-09-14 17:28:29,044 Stage: Train 0.5 | Epoch: 32 | Iter: 99000 | Total Loss: 0.004123 | Recon Loss: 0.003398 | Commit Loss: 0.001450 | Perplexity: 652.174420
2025-09-14 17:28:37,176 Stage: Train 0.5 | Epoch: 32 | Iter: 99200 | Total Loss: 0.004110 | Recon Loss: 0.003378 | Commit Loss: 0.001464 | Perplexity: 648.489575
2025-09-14 17:28:45,302 Stage: Train 0.5 | Epoch: 32 | Iter: 99400 | Total Loss: 0.004164 | Recon Loss: 0.003432 | Commit Loss: 0.001464 | Perplexity: 649.977899
2025-09-14 17:28:53,442 Stage: Train 0.5 | Epoch: 32 | Iter: 99600 | Total Loss: 0.004108 | Recon Loss: 0.003384 | Commit Loss: 0.001447 | Perplexity: 648.673423
2025-09-14 17:29:01,515 Stage: Train 0.5 | Epoch: 32 | Iter: 99800 | Total Loss: 0.004167 | Recon Loss: 0.003439 | Commit Loss: 0.001457 | Perplexity: 653.714937
2025-09-14 17:29:09,646 Stage: Train 0.5 | Epoch: 32 | Iter: 100000 | Total Loss: 0.004241 | Recon Loss: 0.003518 | Commit Loss: 0.001446 | Perplexity: 648.517901
2025-09-14 17:29:09,646 Saving model at iteration 100000
2025-09-14 17:29:10,181 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_33_step_100000
2025-09-14 17:29:10,316 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_33_step_100000/pytorch_model.bin
2025-09-14 17:29:10,564 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_33_step_100000/optimizer.bin
2025-09-14 17:29:10,564 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_33_step_100000/scheduler.bin
2025-09-14 17:29:10,565 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_33_step_100000/random_states_0.pkl
2025-09-14 17:29:18,667 Stage: Train 0.5 | Epoch: 32 | Iter: 100200 | Total Loss: 0.004195 | Recon Loss: 0.003484 | Commit Loss: 0.001422 | Perplexity: 645.034872
Trainning Epoch:  20%|██        | 33/165 [1:06:31<4:23:31, 119.79s/it]2025-09-14 17:29:26,962 Stage: Train 0.5 | Epoch: 33 | Iter: 100400 | Total Loss: 0.004119 | Recon Loss: 0.003399 | Commit Loss: 0.001440 | Perplexity: 645.921310
2025-09-14 17:29:35,088 Stage: Train 0.5 | Epoch: 33 | Iter: 100600 | Total Loss: 0.004082 | Recon Loss: 0.003367 | Commit Loss: 0.001431 | Perplexity: 648.054453
2025-09-14 17:29:43,212 Stage: Train 0.5 | Epoch: 33 | Iter: 100800 | Total Loss: 0.004063 | Recon Loss: 0.003341 | Commit Loss: 0.001445 | Perplexity: 648.976443
2025-09-14 17:29:51,358 Stage: Train 0.5 | Epoch: 33 | Iter: 101000 | Total Loss: 0.004142 | Recon Loss: 0.003424 | Commit Loss: 0.001436 | Perplexity: 646.266917
2025-09-14 17:29:59,417 Stage: Train 0.5 | Epoch: 33 | Iter: 101200 | Total Loss: 0.004097 | Recon Loss: 0.003371 | Commit Loss: 0.001450 | Perplexity: 649.619738
2025-09-14 17:30:07,523 Stage: Train 0.5 | Epoch: 33 | Iter: 101400 | Total Loss: 0.004121 | Recon Loss: 0.003399 | Commit Loss: 0.001443 | Perplexity: 648.483647
2025-09-14 17:30:15,587 Stage: Train 0.5 | Epoch: 33 | Iter: 101600 | Total Loss: 0.004132 | Recon Loss: 0.003410 | Commit Loss: 0.001444 | Perplexity: 647.920594
2025-09-14 17:30:23,405 Stage: Train 0.5 | Epoch: 33 | Iter: 101800 | Total Loss: 0.004127 | Recon Loss: 0.003407 | Commit Loss: 0.001439 | Perplexity: 647.061327
2025-09-14 17:30:31,109 Stage: Train 0.5 | Epoch: 33 | Iter: 102000 | Total Loss: 0.004079 | Recon Loss: 0.003361 | Commit Loss: 0.001437 | Perplexity: 647.467590
2025-09-14 17:30:39,175 Stage: Train 0.5 | Epoch: 33 | Iter: 102200 | Total Loss: 0.004170 | Recon Loss: 0.003452 | Commit Loss: 0.001437 | Perplexity: 648.675443
2025-09-14 17:30:47,298 Stage: Train 0.5 | Epoch: 33 | Iter: 102400 | Total Loss: 0.004069 | Recon Loss: 0.003349 | Commit Loss: 0.001440 | Perplexity: 649.006334
2025-09-14 17:30:55,416 Stage: Train 0.5 | Epoch: 33 | Iter: 102600 | Total Loss: 0.004089 | Recon Loss: 0.003367 | Commit Loss: 0.001445 | Perplexity: 647.550428
2025-09-14 17:31:03,541 Stage: Train 0.5 | Epoch: 33 | Iter: 102800 | Total Loss: 0.004151 | Recon Loss: 0.003428 | Commit Loss: 0.001444 | Perplexity: 648.272012
2025-09-14 17:31:11,682 Stage: Train 0.5 | Epoch: 33 | Iter: 103000 | Total Loss: 0.004020 | Recon Loss: 0.003302 | Commit Loss: 0.001435 | Perplexity: 648.114546
2025-09-14 17:31:19,565 Stage: Train 0.5 | Epoch: 33 | Iter: 103200 | Total Loss: 0.004150 | Recon Loss: 0.003430 | Commit Loss: 0.001438 | Perplexity: 648.294966
Trainning Epoch:  21%|██        | 34/165 [1:08:33<4:23:02, 120.48s/it]2025-09-14 17:31:27,365 Stage: Train 0.5 | Epoch: 34 | Iter: 103400 | Total Loss: 0.004078 | Recon Loss: 0.003358 | Commit Loss: 0.001441 | Perplexity: 647.705481
2025-09-14 17:31:35,157 Stage: Train 0.5 | Epoch: 34 | Iter: 103600 | Total Loss: 0.004138 | Recon Loss: 0.003418 | Commit Loss: 0.001441 | Perplexity: 649.344417
2025-09-14 17:31:42,981 Stage: Train 0.5 | Epoch: 34 | Iter: 103800 | Total Loss: 0.004105 | Recon Loss: 0.003376 | Commit Loss: 0.001459 | Perplexity: 649.127561
2025-09-14 17:31:50,797 Stage: Train 0.5 | Epoch: 34 | Iter: 104000 | Total Loss: 0.004027 | Recon Loss: 0.003305 | Commit Loss: 0.001445 | Perplexity: 651.803956
2025-09-14 17:31:58,835 Stage: Train 0.5 | Epoch: 34 | Iter: 104200 | Total Loss: 0.004082 | Recon Loss: 0.003357 | Commit Loss: 0.001451 | Perplexity: 652.034480
2025-09-14 17:32:06,838 Stage: Train 0.5 | Epoch: 34 | Iter: 104400 | Total Loss: 0.004072 | Recon Loss: 0.003354 | Commit Loss: 0.001435 | Perplexity: 650.579720
2025-09-14 17:32:14,567 Stage: Train 0.5 | Epoch: 34 | Iter: 104600 | Total Loss: 0.004095 | Recon Loss: 0.003380 | Commit Loss: 0.001429 | Perplexity: 644.708855
2025-09-14 17:32:22,529 Stage: Train 0.5 | Epoch: 34 | Iter: 104800 | Total Loss: 0.004060 | Recon Loss: 0.003339 | Commit Loss: 0.001444 | Perplexity: 649.626885
2025-09-14 17:32:30,366 Stage: Train 0.5 | Epoch: 34 | Iter: 105000 | Total Loss: 0.004077 | Recon Loss: 0.003357 | Commit Loss: 0.001440 | Perplexity: 648.360515
2025-09-14 17:32:38,216 Stage: Train 0.5 | Epoch: 34 | Iter: 105200 | Total Loss: 0.004057 | Recon Loss: 0.003338 | Commit Loss: 0.001438 | Perplexity: 651.704588
2025-09-14 17:32:46,031 Stage: Train 0.5 | Epoch: 34 | Iter: 105400 | Total Loss: 0.003991 | Recon Loss: 0.003271 | Commit Loss: 0.001441 | Perplexity: 652.966701
2025-09-14 17:32:53,837 Stage: Train 0.5 | Epoch: 34 | Iter: 105600 | Total Loss: 0.004069 | Recon Loss: 0.003344 | Commit Loss: 0.001449 | Perplexity: 649.173788
2025-09-14 17:33:01,657 Stage: Train 0.5 | Epoch: 34 | Iter: 105800 | Total Loss: 0.004109 | Recon Loss: 0.003393 | Commit Loss: 0.001432 | Perplexity: 648.860612
2025-09-14 17:33:09,503 Stage: Train 0.5 | Epoch: 34 | Iter: 106000 | Total Loss: 0.004070 | Recon Loss: 0.003352 | Commit Loss: 0.001436 | Perplexity: 650.646100
2025-09-14 17:33:17,410 Stage: Train 0.5 | Epoch: 34 | Iter: 106200 | Total Loss: 0.004080 | Recon Loss: 0.003361 | Commit Loss: 0.001439 | Perplexity: 650.569946
Trainning Epoch:  21%|██        | 35/165 [1:10:33<4:20:19, 120.15s/it]2025-09-14 17:33:25,283 Stage: Train 0.5 | Epoch: 35 | Iter: 106400 | Total Loss: 0.004081 | Recon Loss: 0.003357 | Commit Loss: 0.001448 | Perplexity: 647.723126
2025-09-14 17:33:33,121 Stage: Train 0.5 | Epoch: 35 | Iter: 106600 | Total Loss: 0.004071 | Recon Loss: 0.003355 | Commit Loss: 0.001431 | Perplexity: 648.946189
2025-09-14 17:33:40,934 Stage: Train 0.5 | Epoch: 35 | Iter: 106800 | Total Loss: 0.004026 | Recon Loss: 0.003311 | Commit Loss: 0.001430 | Perplexity: 649.851456
2025-09-14 17:33:48,802 Stage: Train 0.5 | Epoch: 35 | Iter: 107000 | Total Loss: 0.004075 | Recon Loss: 0.003353 | Commit Loss: 0.001443 | Perplexity: 652.114786
2025-09-14 17:33:56,589 Stage: Train 0.5 | Epoch: 35 | Iter: 107200 | Total Loss: 0.004003 | Recon Loss: 0.003291 | Commit Loss: 0.001423 | Perplexity: 651.027216
2025-09-14 17:34:04,390 Stage: Train 0.5 | Epoch: 35 | Iter: 107400 | Total Loss: 0.004106 | Recon Loss: 0.003387 | Commit Loss: 0.001438 | Perplexity: 649.610786
2025-09-14 17:34:12,197 Stage: Train 0.5 | Epoch: 35 | Iter: 107600 | Total Loss: 0.004083 | Recon Loss: 0.003361 | Commit Loss: 0.001444 | Perplexity: 652.883654
2025-09-14 17:34:20,057 Stage: Train 0.5 | Epoch: 35 | Iter: 107800 | Total Loss: 0.004053 | Recon Loss: 0.003339 | Commit Loss: 0.001428 | Perplexity: 651.103888
2025-09-14 17:34:27,857 Stage: Train 0.5 | Epoch: 35 | Iter: 108000 | Total Loss: 0.004022 | Recon Loss: 0.003305 | Commit Loss: 0.001433 | Perplexity: 650.674575
2025-09-14 17:34:35,875 Stage: Train 0.5 | Epoch: 35 | Iter: 108200 | Total Loss: 0.004055 | Recon Loss: 0.003335 | Commit Loss: 0.001441 | Perplexity: 652.359283
2025-09-14 17:34:44,016 Stage: Train 0.5 | Epoch: 35 | Iter: 108400 | Total Loss: 0.004035 | Recon Loss: 0.003326 | Commit Loss: 0.001417 | Perplexity: 649.510486
2025-09-14 17:34:52,172 Stage: Train 0.5 | Epoch: 35 | Iter: 108600 | Total Loss: 0.004099 | Recon Loss: 0.003382 | Commit Loss: 0.001434 | Perplexity: 649.727602
2025-09-14 17:35:00,309 Stage: Train 0.5 | Epoch: 35 | Iter: 108800 | Total Loss: 0.004088 | Recon Loss: 0.003378 | Commit Loss: 0.001419 | Perplexity: 646.867993
2025-09-14 17:35:08,454 Stage: Train 0.5 | Epoch: 35 | Iter: 109000 | Total Loss: 0.004068 | Recon Loss: 0.003352 | Commit Loss: 0.001431 | Perplexity: 644.985047
2025-09-14 17:35:16,592 Stage: Train 0.5 | Epoch: 35 | Iter: 109200 | Total Loss: 0.004107 | Recon Loss: 0.003387 | Commit Loss: 0.001440 | Perplexity: 649.746800
Trainning Epoch:  22%|██▏       | 36/165 [1:12:34<4:18:49, 120.38s/it]2025-09-14 17:35:24,748 Stage: Train 0.5 | Epoch: 36 | Iter: 109400 | Total Loss: 0.003981 | Recon Loss: 0.003269 | Commit Loss: 0.001424 | Perplexity: 649.114029
2025-09-14 17:35:32,832 Stage: Train 0.5 | Epoch: 36 | Iter: 109600 | Total Loss: 0.004030 | Recon Loss: 0.003312 | Commit Loss: 0.001436 | Perplexity: 651.494042
2025-09-14 17:35:40,669 Stage: Train 0.5 | Epoch: 36 | Iter: 109800 | Total Loss: 0.004033 | Recon Loss: 0.003320 | Commit Loss: 0.001425 | Perplexity: 650.422561
2025-09-14 17:35:48,485 Stage: Train 0.5 | Epoch: 36 | Iter: 110000 | Total Loss: 0.004040 | Recon Loss: 0.003322 | Commit Loss: 0.001434 | Perplexity: 651.478244
2025-09-14 17:35:56,270 Stage: Train 0.5 | Epoch: 36 | Iter: 110200 | Total Loss: 0.004063 | Recon Loss: 0.003350 | Commit Loss: 0.001425 | Perplexity: 650.956304
2025-09-14 17:36:04,067 Stage: Train 0.5 | Epoch: 36 | Iter: 110400 | Total Loss: 0.004001 | Recon Loss: 0.003291 | Commit Loss: 0.001420 | Perplexity: 650.355935
2025-09-14 17:36:11,858 Stage: Train 0.5 | Epoch: 36 | Iter: 110600 | Total Loss: 0.004029 | Recon Loss: 0.003321 | Commit Loss: 0.001415 | Perplexity: 648.911310
2025-09-14 17:36:19,666 Stage: Train 0.5 | Epoch: 36 | Iter: 110800 | Total Loss: 0.003983 | Recon Loss: 0.003273 | Commit Loss: 0.001420 | Perplexity: 650.594502
2025-09-14 17:36:27,542 Stage: Train 0.5 | Epoch: 36 | Iter: 111000 | Total Loss: 0.004045 | Recon Loss: 0.003332 | Commit Loss: 0.001427 | Perplexity: 651.912829
2025-09-14 17:36:35,370 Stage: Train 0.5 | Epoch: 36 | Iter: 111200 | Total Loss: 0.003983 | Recon Loss: 0.003270 | Commit Loss: 0.001425 | Perplexity: 650.130856
2025-09-14 17:36:43,247 Stage: Train 0.5 | Epoch: 36 | Iter: 111400 | Total Loss: 0.004029 | Recon Loss: 0.003309 | Commit Loss: 0.001439 | Perplexity: 655.447159
2025-09-14 17:36:51,133 Stage: Train 0.5 | Epoch: 36 | Iter: 111600 | Total Loss: 0.004033 | Recon Loss: 0.003325 | Commit Loss: 0.001416 | Perplexity: 650.101996
2025-09-14 17:36:58,897 Stage: Train 0.5 | Epoch: 36 | Iter: 111800 | Total Loss: 0.004071 | Recon Loss: 0.003355 | Commit Loss: 0.001432 | Perplexity: 650.813674
2025-09-14 17:37:06,647 Stage: Train 0.5 | Epoch: 36 | Iter: 112000 | Total Loss: 0.004064 | Recon Loss: 0.003355 | Commit Loss: 0.001419 | Perplexity: 652.731230
2025-09-14 17:37:14,485 Stage: Train 0.5 | Epoch: 36 | Iter: 112200 | Total Loss: 0.003997 | Recon Loss: 0.003281 | Commit Loss: 0.001432 | Perplexity: 651.602490
2025-09-14 17:37:22,634 Stage: Train 0.5 | Epoch: 36 | Iter: 112400 | Total Loss: 0.004020 | Recon Loss: 0.003307 | Commit Loss: 0.001426 | Perplexity: 652.610322
Trainning Epoch:  22%|██▏       | 37/165 [1:14:33<4:16:12, 120.10s/it]2025-09-14 17:37:30,831 Stage: Train 0.5 | Epoch: 37 | Iter: 112600 | Total Loss: 0.003984 | Recon Loss: 0.003271 | Commit Loss: 0.001426 | Perplexity: 653.106702
2025-09-14 17:37:38,999 Stage: Train 0.5 | Epoch: 37 | Iter: 112800 | Total Loss: 0.004043 | Recon Loss: 0.003336 | Commit Loss: 0.001414 | Perplexity: 652.078055
2025-09-14 17:37:47,145 Stage: Train 0.5 | Epoch: 37 | Iter: 113000 | Total Loss: 0.004072 | Recon Loss: 0.003365 | Commit Loss: 0.001414 | Perplexity: 650.627257
2025-09-14 17:37:55,186 Stage: Train 0.5 | Epoch: 37 | Iter: 113200 | Total Loss: 0.003999 | Recon Loss: 0.003280 | Commit Loss: 0.001439 | Perplexity: 652.889201
2025-09-14 17:38:03,005 Stage: Train 0.5 | Epoch: 37 | Iter: 113400 | Total Loss: 0.004020 | Recon Loss: 0.003310 | Commit Loss: 0.001420 | Perplexity: 648.779675
2025-09-14 17:38:10,783 Stage: Train 0.5 | Epoch: 37 | Iter: 113600 | Total Loss: 0.004018 | Recon Loss: 0.003316 | Commit Loss: 0.001404 | Perplexity: 651.763314
2025-09-14 17:38:18,790 Stage: Train 0.5 | Epoch: 37 | Iter: 113800 | Total Loss: 0.003984 | Recon Loss: 0.003272 | Commit Loss: 0.001423 | Perplexity: 655.103755
2025-09-14 17:38:26,565 Stage: Train 0.5 | Epoch: 37 | Iter: 114000 | Total Loss: 0.003959 | Recon Loss: 0.003250 | Commit Loss: 0.001418 | Perplexity: 650.142689
2025-09-14 17:38:34,317 Stage: Train 0.5 | Epoch: 37 | Iter: 114200 | Total Loss: 0.004024 | Recon Loss: 0.003322 | Commit Loss: 0.001403 | Perplexity: 649.540768
2025-09-14 17:38:42,053 Stage: Train 0.5 | Epoch: 37 | Iter: 114400 | Total Loss: 0.003972 | Recon Loss: 0.003270 | Commit Loss: 0.001406 | Perplexity: 653.315957
2025-09-14 17:38:49,802 Stage: Train 0.5 | Epoch: 37 | Iter: 114600 | Total Loss: 0.003961 | Recon Loss: 0.003247 | Commit Loss: 0.001426 | Perplexity: 651.264039
2025-09-14 17:38:57,546 Stage: Train 0.5 | Epoch: 37 | Iter: 114800 | Total Loss: 0.004057 | Recon Loss: 0.003347 | Commit Loss: 0.001420 | Perplexity: 654.971394
2025-09-14 17:39:05,261 Stage: Train 0.5 | Epoch: 37 | Iter: 115000 | Total Loss: 0.003970 | Recon Loss: 0.003255 | Commit Loss: 0.001431 | Perplexity: 651.759443
2025-09-14 17:39:13,014 Stage: Train 0.5 | Epoch: 37 | Iter: 115200 | Total Loss: 0.004011 | Recon Loss: 0.003292 | Commit Loss: 0.001438 | Perplexity: 651.877607
2025-09-14 17:39:20,741 Stage: Train 0.5 | Epoch: 37 | Iter: 115400 | Total Loss: 0.003995 | Recon Loss: 0.003281 | Commit Loss: 0.001427 | Perplexity: 650.153759
Trainning Epoch:  23%|██▎       | 38/165 [1:16:33<4:13:52, 119.94s/it]2025-09-14 17:39:28,530 Stage: Train 0.5 | Epoch: 38 | Iter: 115600 | Total Loss: 0.003984 | Recon Loss: 0.003281 | Commit Loss: 0.001406 | Perplexity: 648.394866
2025-09-14 17:39:36,342 Stage: Train 0.5 | Epoch: 38 | Iter: 115800 | Total Loss: 0.003944 | Recon Loss: 0.003235 | Commit Loss: 0.001419 | Perplexity: 651.063726
2025-09-14 17:39:44,221 Stage: Train 0.5 | Epoch: 38 | Iter: 116000 | Total Loss: 0.004027 | Recon Loss: 0.003320 | Commit Loss: 0.001415 | Perplexity: 652.311314
2025-09-14 17:39:51,948 Stage: Train 0.5 | Epoch: 38 | Iter: 116200 | Total Loss: 0.003956 | Recon Loss: 0.003249 | Commit Loss: 0.001416 | Perplexity: 650.549236
2025-09-14 17:39:59,677 Stage: Train 0.5 | Epoch: 38 | Iter: 116400 | Total Loss: 0.004015 | Recon Loss: 0.003310 | Commit Loss: 0.001408 | Perplexity: 651.161870
2025-09-14 17:40:07,382 Stage: Train 0.5 | Epoch: 38 | Iter: 116600 | Total Loss: 0.003962 | Recon Loss: 0.003255 | Commit Loss: 0.001414 | Perplexity: 652.108820
2025-09-14 17:40:15,071 Stage: Train 0.5 | Epoch: 38 | Iter: 116800 | Total Loss: 0.004025 | Recon Loss: 0.003324 | Commit Loss: 0.001403 | Perplexity: 649.186141
2025-09-14 17:40:22,769 Stage: Train 0.5 | Epoch: 38 | Iter: 117000 | Total Loss: 0.004097 | Recon Loss: 0.003380 | Commit Loss: 0.001434 | Perplexity: 654.707076
2025-09-14 17:40:30,513 Stage: Train 0.5 | Epoch: 38 | Iter: 117200 | Total Loss: 0.003934 | Recon Loss: 0.003230 | Commit Loss: 0.001409 | Perplexity: 650.713545
2025-09-14 17:40:38,257 Stage: Train 0.5 | Epoch: 38 | Iter: 117400 | Total Loss: 0.004063 | Recon Loss: 0.003353 | Commit Loss: 0.001420 | Perplexity: 654.131458
2025-09-14 17:40:45,969 Stage: Train 0.5 | Epoch: 38 | Iter: 117600 | Total Loss: 0.003934 | Recon Loss: 0.003226 | Commit Loss: 0.001416 | Perplexity: 652.009048
2025-09-14 17:40:53,685 Stage: Train 0.5 | Epoch: 38 | Iter: 117800 | Total Loss: 0.003906 | Recon Loss: 0.003189 | Commit Loss: 0.001435 | Perplexity: 654.957466
2025-09-14 17:41:01,461 Stage: Train 0.5 | Epoch: 38 | Iter: 118000 | Total Loss: 0.003952 | Recon Loss: 0.003245 | Commit Loss: 0.001415 | Perplexity: 651.862987
2025-09-14 17:41:09,158 Stage: Train 0.5 | Epoch: 38 | Iter: 118200 | Total Loss: 0.003972 | Recon Loss: 0.003265 | Commit Loss: 0.001413 | Perplexity: 655.198879
2025-09-14 17:41:16,853 Stage: Train 0.5 | Epoch: 38 | Iter: 118400 | Total Loss: 0.003930 | Recon Loss: 0.003223 | Commit Loss: 0.001415 | Perplexity: 653.544399
Trainning Epoch:  24%|██▎       | 39/165 [1:18:30<4:10:22, 119.23s/it]2025-09-14 17:41:24,585 Stage: Train 0.5 | Epoch: 39 | Iter: 118600 | Total Loss: 0.003943 | Recon Loss: 0.003235 | Commit Loss: 0.001415 | Perplexity: 651.492874
2025-09-14 17:41:32,345 Stage: Train 0.5 | Epoch: 39 | Iter: 118800 | Total Loss: 0.003920 | Recon Loss: 0.003213 | Commit Loss: 0.001413 | Perplexity: 653.735232
2025-09-14 17:41:40,029 Stage: Train 0.5 | Epoch: 39 | Iter: 119000 | Total Loss: 0.003932 | Recon Loss: 0.003228 | Commit Loss: 0.001410 | Perplexity: 651.993007
2025-09-14 17:41:47,746 Stage: Train 0.5 | Epoch: 39 | Iter: 119200 | Total Loss: 0.003953 | Recon Loss: 0.003254 | Commit Loss: 0.001397 | Perplexity: 650.834832
2025-09-14 17:41:55,441 Stage: Train 0.5 | Epoch: 39 | Iter: 119400 | Total Loss: 0.003933 | Recon Loss: 0.003232 | Commit Loss: 0.001400 | Perplexity: 653.729382
