[2025-09-14 16:27:45,734] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 18:10:07,880 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_47_step_140000/optimizer.bin
2025-09-14 18:10:07,881 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_47_step_140000/scheduler.bin
2025-09-14 18:10:07,881 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_47_step_140000/random_states_0.pkl
2025-09-14 18:10:16,976 Stage: Train 0.5 | Epoch: 46 | Iter: 140200 | Total Loss: 0.003124 | Recon Loss: 0.002660 | Commit Loss: 0.000929 | Perplexity: 956.868128
2025-09-14 18:10:25,688 Stage: Train 0.5 | Epoch: 46 | Iter: 140400 | Total Loss: 0.003053 | Recon Loss: 0.002587 | Commit Loss: 0.000931 | Perplexity: 953.166304
2025-09-14 18:10:34,395 Stage: Train 0.5 | Epoch: 46 | Iter: 140600 | Total Loss: 0.003025 | Recon Loss: 0.002564 | Commit Loss: 0.000922 | Perplexity: 953.513788
2025-09-14 18:10:43,093 Stage: Train 0.5 | Epoch: 46 | Iter: 140800 | Total Loss: 0.003082 | Recon Loss: 0.002623 | Commit Loss: 0.000918 | Perplexity: 947.958664
2025-09-14 18:10:51,788 Stage: Train 0.5 | Epoch: 46 | Iter: 141000 | Total Loss: 0.002994 | Recon Loss: 0.002525 | Commit Loss: 0.000939 | Perplexity: 953.825620
2025-09-14 18:11:00,506 Stage: Train 0.5 | Epoch: 46 | Iter: 141200 | Total Loss: 0.003135 | Recon Loss: 0.002663 | Commit Loss: 0.000944 | Perplexity: 957.926407
2025-09-14 18:11:09,206 Stage: Train 0.5 | Epoch: 46 | Iter: 141400 | Total Loss: 0.003163 | Recon Loss: 0.002698 | Commit Loss: 0.000930 | Perplexity: 951.512269
2025-09-14 18:11:17,917 Stage: Train 0.5 | Epoch: 46 | Iter: 141600 | Total Loss: 0.003028 | Recon Loss: 0.002567 | Commit Loss: 0.000922 | Perplexity: 955.750557
2025-09-14 18:11:26,624 Stage: Train 0.5 | Epoch: 46 | Iter: 141800 | Total Loss: 0.003056 | Recon Loss: 0.002590 | Commit Loss: 0.000931 | Perplexity: 953.411863
2025-09-14 18:11:35,328 Stage: Train 0.5 | Epoch: 46 | Iter: 142000 | Total Loss: 0.003040 | Recon Loss: 0.002568 | Commit Loss: 0.000943 | Perplexity: 956.694884
2025-09-14 18:11:44,066 Stage: Train 0.5 | Epoch: 46 | Iter: 142200 | Total Loss: 0.003043 | Recon Loss: 0.002580 | Commit Loss: 0.000927 | Perplexity: 954.217201
2025-09-14 18:11:52,741 Stage: Train 0.5 | Epoch: 46 | Iter: 142400 | Total Loss: 0.003138 | Recon Loss: 0.002669 | Commit Loss: 0.000939 | Perplexity: 955.159402
2025-09-14 18:12:01,455 Stage: Train 0.5 | Epoch: 46 | Iter: 142600 | Total Loss: 0.003038 | Recon Loss: 0.002573 | Commit Loss: 0.000930 | Perplexity: 950.872533
Trainning Epoch:  28%|██▊       | 47/165 [1:44:03<4:21:50, 133.14s/it]2025-09-14 18:12:10,416 Stage: Train 0.5 | Epoch: 47 | Iter: 142800 | Total Loss: 0.002971 | Recon Loss: 0.002514 | Commit Loss: 0.000914 | Perplexity: 947.344408
2025-09-14 18:12:19,123 Stage: Train 0.5 | Epoch: 47 | Iter: 143000 | Total Loss: 0.003013 | Recon Loss: 0.002549 | Commit Loss: 0.000929 | Perplexity: 959.839819
2025-09-14 18:12:27,853 Stage: Train 0.5 | Epoch: 47 | Iter: 143200 | Total Loss: 0.003046 | Recon Loss: 0.002578 | Commit Loss: 0.000935 | Perplexity: 954.002568
2025-09-14 18:12:36,608 Stage: Train 0.5 | Epoch: 47 | Iter: 143400 | Total Loss: 0.003135 | Recon Loss: 0.002666 | Commit Loss: 0.000937 | Perplexity: 949.878549
2025-09-14 18:12:45,321 Stage: Train 0.5 | Epoch: 47 | Iter: 143600 | Total Loss: 0.003009 | Recon Loss: 0.002547 | Commit Loss: 0.000925 | Perplexity: 951.745165
2025-09-14 18:12:54,003 Stage: Train 0.5 | Epoch: 47 | Iter: 143800 | Total Loss: 0.003020 | Recon Loss: 0.002555 | Commit Loss: 0.000930 | Perplexity: 954.850384
2025-09-14 18:13:02,705 Stage: Train 0.5 | Epoch: 47 | Iter: 144000 | Total Loss: 0.002987 | Recon Loss: 0.002523 | Commit Loss: 0.000928 | Perplexity: 953.282662
2025-09-14 18:13:11,424 Stage: Train 0.5 | Epoch: 47 | Iter: 144200 | Total Loss: 0.003159 | Recon Loss: 0.002691 | Commit Loss: 0.000936 | Perplexity: 949.367843
2025-09-14 18:13:20,157 Stage: Train 0.5 | Epoch: 47 | Iter: 144400 | Total Loss: 0.003064 | Recon Loss: 0.002606 | Commit Loss: 0.000917 | Perplexity: 951.297086
2025-09-14 18:13:28,862 Stage: Train 0.5 | Epoch: 47 | Iter: 144600 | Total Loss: 0.003073 | Recon Loss: 0.002615 | Commit Loss: 0.000916 | Perplexity: 951.095010
2025-09-14 18:13:37,556 Stage: Train 0.5 | Epoch: 47 | Iter: 144800 | Total Loss: 0.003087 | Recon Loss: 0.002616 | Commit Loss: 0.000941 | Perplexity: 951.222456
2025-09-14 18:13:46,286 Stage: Train 0.5 | Epoch: 47 | Iter: 145000 | Total Loss: 0.003036 | Recon Loss: 0.002570 | Commit Loss: 0.000932 | Perplexity: 950.634316
2025-09-14 18:13:55,024 Stage: Train 0.5 | Epoch: 47 | Iter: 145200 | Total Loss: 0.003022 | Recon Loss: 0.002560 | Commit Loss: 0.000926 | Perplexity: 955.034195
2025-09-14 18:14:03,723 Stage: Train 0.5 | Epoch: 47 | Iter: 145400 | Total Loss: 0.002985 | Recon Loss: 0.002521 | Commit Loss: 0.000928 | Perplexity: 957.205611
2025-09-14 18:14:12,460 Stage: Train 0.5 | Epoch: 47 | Iter: 145600 | Total Loss: 0.002984 | Recon Loss: 0.002522 | Commit Loss: 0.000924 | Perplexity: 953.520584
2025-09-14 18:14:21,198 Stage: Train 0.5 | Epoch: 47 | Iter: 145800 | Total Loss: 0.003114 | Recon Loss: 0.002649 | Commit Loss: 0.000930 | Perplexity: 953.287314
Trainning Epoch:  29%|██▉       | 48/165 [1:46:15<4:19:12, 132.93s/it]2025-09-14 18:14:29,917 Stage: Train 0.5 | Epoch: 48 | Iter: 146000 | Total Loss: 0.002979 | Recon Loss: 0.002522 | Commit Loss: 0.000914 | Perplexity: 948.278809
2025-09-14 18:14:38,632 Stage: Train 0.5 | Epoch: 48 | Iter: 146200 | Total Loss: 0.003070 | Recon Loss: 0.002599 | Commit Loss: 0.000942 | Perplexity: 956.000029
2025-09-14 18:14:47,379 Stage: Train 0.5 | Epoch: 48 | Iter: 146400 | Total Loss: 0.003060 | Recon Loss: 0.002597 | Commit Loss: 0.000926 | Perplexity: 950.415062
2025-09-14 18:14:56,124 Stage: Train 0.5 | Epoch: 48 | Iter: 146600 | Total Loss: 0.002972 | Recon Loss: 0.002515 | Commit Loss: 0.000916 | Perplexity: 950.016812
2025-09-14 18:15:04,836 Stage: Train 0.5 | Epoch: 48 | Iter: 146800 | Total Loss: 0.003030 | Recon Loss: 0.002571 | Commit Loss: 0.000918 | Perplexity: 951.698021
2025-09-14 18:15:13,576 Stage: Train 0.5 | Epoch: 48 | Iter: 147000 | Total Loss: 0.003045 | Recon Loss: 0.002581 | Commit Loss: 0.000929 | Perplexity: 950.607009
2025-09-14 18:15:22,301 Stage: Train 0.5 | Epoch: 48 | Iter: 147200 | Total Loss: 0.002961 | Recon Loss: 0.002491 | Commit Loss: 0.000940 | Perplexity: 958.442370
2025-09-14 18:15:31,028 Stage: Train 0.5 | Epoch: 48 | Iter: 147400 | Total Loss: 0.002988 | Recon Loss: 0.002525 | Commit Loss: 0.000925 | Perplexity: 952.091603
2025-09-14 18:15:39,755 Stage: Train 0.5 | Epoch: 48 | Iter: 147600 | Total Loss: 0.003036 | Recon Loss: 0.002571 | Commit Loss: 0.000929 | Perplexity: 950.447100
2025-09-14 18:15:48,484 Stage: Train 0.5 | Epoch: 48 | Iter: 147800 | Total Loss: 0.003045 | Recon Loss: 0.002581 | Commit Loss: 0.000928 | Perplexity: 950.362091
2025-09-14 18:15:57,235 Stage: Train 0.5 | Epoch: 48 | Iter: 148000 | Total Loss: 0.002996 | Recon Loss: 0.002525 | Commit Loss: 0.000942 | Perplexity: 956.651300
2025-09-14 18:16:05,963 Stage: Train 0.5 | Epoch: 48 | Iter: 148200 | Total Loss: 0.003012 | Recon Loss: 0.002545 | Commit Loss: 0.000934 | Perplexity: 955.874966
2025-09-14 18:16:14,700 Stage: Train 0.5 | Epoch: 48 | Iter: 148400 | Total Loss: 0.003021 | Recon Loss: 0.002557 | Commit Loss: 0.000930 | Perplexity: 952.331432
2025-09-14 18:16:23,389 Stage: Train 0.5 | Epoch: 48 | Iter: 148600 | Total Loss: 0.003008 | Recon Loss: 0.002542 | Commit Loss: 0.000932 | Perplexity: 954.057466
2025-09-14 18:16:32,124 Stage: Train 0.5 | Epoch: 48 | Iter: 148800 | Total Loss: 0.003031 | Recon Loss: 0.002566 | Commit Loss: 0.000929 | Perplexity: 955.596902
Trainning Epoch:  30%|██▉       | 49/165 [1:48:28<4:16:47, 132.82s/it]2025-09-14 18:16:40,845 Stage: Train 0.5 | Epoch: 49 | Iter: 149000 | Total Loss: 0.003032 | Recon Loss: 0.002567 | Commit Loss: 0.000929 | Perplexity: 951.563861
2025-09-14 18:16:49,568 Stage: Train 0.5 | Epoch: 49 | Iter: 149200 | Total Loss: 0.003044 | Recon Loss: 0.002578 | Commit Loss: 0.000932 | Perplexity: 950.495928
2025-09-14 18:16:58,283 Stage: Train 0.5 | Epoch: 49 | Iter: 149400 | Total Loss: 0.003036 | Recon Loss: 0.002574 | Commit Loss: 0.000923 | Perplexity: 951.002181
2025-09-14 18:17:06,971 Stage: Train 0.5 | Epoch: 49 | Iter: 149600 | Total Loss: 0.003049 | Recon Loss: 0.002593 | Commit Loss: 0.000910 | Perplexity: 945.541506
2025-09-14 18:17:15,690 Stage: Train 0.5 | Epoch: 49 | Iter: 149800 | Total Loss: 0.002984 | Recon Loss: 0.002522 | Commit Loss: 0.000925 | Perplexity: 950.975930
2025-09-14 18:17:24,389 Stage: Train 0.5 | Epoch: 49 | Iter: 150000 | Total Loss: 0.002992 | Recon Loss: 0.002522 | Commit Loss: 0.000939 | Perplexity: 951.093244
2025-09-14 18:17:33,092 Stage: Train 0.5 | Epoch: 49 | Iter: 150200 | Total Loss: 0.003003 | Recon Loss: 0.002539 | Commit Loss: 0.000927 | Perplexity: 953.076955
2025-09-14 18:17:41,797 Stage: Train 0.5 | Epoch: 49 | Iter: 150400 | Total Loss: 0.003084 | Recon Loss: 0.002615 | Commit Loss: 0.000938 | Perplexity: 957.304955
2025-09-14 18:17:50,490 Stage: Train 0.5 | Epoch: 49 | Iter: 150600 | Total Loss: 0.002972 | Recon Loss: 0.002508 | Commit Loss: 0.000927 | Perplexity: 954.720053
2025-09-14 18:17:59,175 Stage: Train 0.5 | Epoch: 49 | Iter: 150800 | Total Loss: 0.003043 | Recon Loss: 0.002582 | Commit Loss: 0.000923 | Perplexity: 949.004099
2025-09-14 18:18:07,872 Stage: Train 0.5 | Epoch: 49 | Iter: 151000 | Total Loss: 0.003021 | Recon Loss: 0.002555 | Commit Loss: 0.000931 | Perplexity: 955.014340
2025-09-14 18:18:16,580 Stage: Train 0.5 | Epoch: 49 | Iter: 151200 | Total Loss: 0.003055 | Recon Loss: 0.002592 | Commit Loss: 0.000926 | Perplexity: 953.442249
2025-09-14 18:18:25,260 Stage: Train 0.5 | Epoch: 49 | Iter: 151400 | Total Loss: 0.003024 | Recon Loss: 0.002552 | Commit Loss: 0.000943 | Perplexity: 955.384643
2025-09-14 18:18:33,967 Stage: Train 0.5 | Epoch: 49 | Iter: 151600 | Total Loss: 0.002950 | Recon Loss: 0.002487 | Commit Loss: 0.000927 | Perplexity: 953.651724
2025-09-14 18:18:42,674 Stage: Train 0.5 | Epoch: 49 | Iter: 151800 | Total Loss: 0.003081 | Recon Loss: 0.002615 | Commit Loss: 0.000933 | Perplexity: 952.830604
Trainning Epoch:  30%|███       | 50/165 [1:50:40<4:14:12, 132.63s/it]2025-09-14 18:18:51,366 Stage: Train 0.5 | Epoch: 50 | Iter: 152000 | Total Loss: 0.002963 | Recon Loss: 0.002494 | Commit Loss: 0.000939 | Perplexity: 946.031310
2025-09-14 18:19:00,070 Stage: Train 0.5 | Epoch: 50 | Iter: 152200 | Total Loss: 0.002942 | Recon Loss: 0.002476 | Commit Loss: 0.000932 | Perplexity: 958.393708
2025-09-14 18:19:08,783 Stage: Train 0.5 | Epoch: 50 | Iter: 152400 | Total Loss: 0.003015 | Recon Loss: 0.002548 | Commit Loss: 0.000935 | Perplexity: 953.345180
2025-09-14 18:19:17,515 Stage: Train 0.5 | Epoch: 50 | Iter: 152600 | Total Loss: 0.002985 | Recon Loss: 0.002523 | Commit Loss: 0.000925 | Perplexity: 945.963755
2025-09-14 18:19:26,212 Stage: Train 0.5 | Epoch: 50 | Iter: 152800 | Total Loss: 0.003146 | Recon Loss: 0.002677 | Commit Loss: 0.000937 | Perplexity: 951.434464
2025-09-14 18:19:34,926 Stage: Train 0.5 | Epoch: 50 | Iter: 153000 | Total Loss: 0.002988 | Recon Loss: 0.002523 | Commit Loss: 0.000931 | Perplexity: 958.230893
2025-09-14 18:19:43,697 Stage: Train 0.5 | Epoch: 50 | Iter: 153200 | Total Loss: 0.003014 | Recon Loss: 0.002548 | Commit Loss: 0.000932 | Perplexity: 951.517526
2025-09-14 18:19:52,413 Stage: Train 0.5 | Epoch: 50 | Iter: 153400 | Total Loss: 0.002962 | Recon Loss: 0.002495 | Commit Loss: 0.000934 | Perplexity: 956.786714
2025-09-14 18:20:01,134 Stage: Train 0.5 | Epoch: 50 | Iter: 153600 | Total Loss: 0.002964 | Recon Loss: 0.002500 | Commit Loss: 0.000929 | Perplexity: 954.375589
2025-09-14 18:20:09,868 Stage: Train 0.5 | Epoch: 50 | Iter: 153800 | Total Loss: 0.003067 | Recon Loss: 0.002598 | Commit Loss: 0.000937 | Perplexity: 953.927379
2025-09-14 18:20:18,613 Stage: Train 0.5 | Epoch: 50 | Iter: 154000 | Total Loss: 0.002989 | Recon Loss: 0.002526 | Commit Loss: 0.000926 | Perplexity: 950.988365
2025-09-14 18:20:27,356 Stage: Train 0.5 | Epoch: 50 | Iter: 154200 | Total Loss: 0.002982 | Recon Loss: 0.002523 | Commit Loss: 0.000918 | Perplexity: 949.581156
2025-09-14 18:20:36,091 Stage: Train 0.5 | Epoch: 50 | Iter: 154400 | Total Loss: 0.002971 | Recon Loss: 0.002506 | Commit Loss: 0.000931 | Perplexity: 954.305553
2025-09-14 18:20:44,819 Stage: Train 0.5 | Epoch: 50 | Iter: 154600 | Total Loss: 0.003003 | Recon Loss: 0.002533 | Commit Loss: 0.000939 | Perplexity: 952.712901
2025-09-14 18:20:53,549 Stage: Train 0.5 | Epoch: 50 | Iter: 154800 | Total Loss: 0.003016 | Recon Loss: 0.002552 | Commit Loss: 0.000927 | Perplexity: 947.141978
Trainning Epoch:  31%|███       | 51/165 [1:52:53<4:11:57, 132.61s/it]2025-09-14 18:21:02,288 Stage: Train 0.5 | Epoch: 51 | Iter: 155000 | Total Loss: 0.002963 | Recon Loss: 0.002500 | Commit Loss: 0.000926 | Perplexity: 954.128147
2025-09-14 18:21:11,018 Stage: Train 0.5 | Epoch: 51 | Iter: 155200 | Total Loss: 0.002991 | Recon Loss: 0.002530 | Commit Loss: 0.000923 | Perplexity: 951.149512
2025-09-14 18:21:19,712 Stage: Train 0.5 | Epoch: 51 | Iter: 155400 | Total Loss: 0.003044 | Recon Loss: 0.002582 | Commit Loss: 0.000924 | Perplexity: 951.541750
2025-09-14 18:21:28,420 Stage: Train 0.5 | Epoch: 51 | Iter: 155600 | Total Loss: 0.002933 | Recon Loss: 0.002471 | Commit Loss: 0.000924 | Perplexity: 953.593016
2025-09-14 18:21:37,102 Stage: Train 0.5 | Epoch: 51 | Iter: 155800 | Total Loss: 0.003011 | Recon Loss: 0.002553 | Commit Loss: 0.000917 | Perplexity: 955.520022
2025-09-14 18:21:45,787 Stage: Train 0.5 | Epoch: 51 | Iter: 156000 | Total Loss: 0.002941 | Recon Loss: 0.002483 | Commit Loss: 0.000916 | Perplexity: 947.092614
2025-09-14 18:21:54,477 Stage: Train 0.5 | Epoch: 51 | Iter: 156200 | Total Loss: 0.002987 | Recon Loss: 0.002523 | Commit Loss: 0.000928 | Perplexity: 954.007631
2025-09-14 18:22:03,188 Stage: Train 0.5 | Epoch: 51 | Iter: 156400 | Total Loss: 0.003070 | Recon Loss: 0.002600 | Commit Loss: 0.000940 | Perplexity: 951.083342
2025-09-14 18:22:11,924 Stage: Train 0.5 | Epoch: 51 | Iter: 156600 | Total Loss: 0.002966 | Recon Loss: 0.002506 | Commit Loss: 0.000919 | Perplexity: 953.254962
2025-09-14 18:22:20,634 Stage: Train 0.5 | Epoch: 51 | Iter: 156800 | Total Loss: 0.003022 | Recon Loss: 0.002556 | Commit Loss: 0.000931 | Perplexity: 957.357037
2025-09-14 18:22:29,333 Stage: Train 0.5 | Epoch: 51 | Iter: 157000 | Total Loss: 0.002968 | Recon Loss: 0.002505 | Commit Loss: 0.000924 | Perplexity: 953.924923
2025-09-14 18:22:38,009 Stage: Train 0.5 | Epoch: 51 | Iter: 157200 | Total Loss: 0.003017 | Recon Loss: 0.002552 | Commit Loss: 0.000931 | Perplexity: 951.950781
2025-09-14 18:22:46,740 Stage: Train 0.5 | Epoch: 51 | Iter: 157400 | Total Loss: 0.002991 | Recon Loss: 0.002529 | Commit Loss: 0.000926 | Perplexity: 951.226817
2025-09-14 18:22:55,475 Stage: Train 0.5 | Epoch: 51 | Iter: 157600 | Total Loss: 0.002959 | Recon Loss: 0.002493 | Commit Loss: 0.000932 | Perplexity: 956.639327
2025-09-14 18:23:04,235 Stage: Train 0.5 | Epoch: 51 | Iter: 157800 | Total Loss: 0.002909 | Recon Loss: 0.002454 | Commit Loss: 0.000910 | Perplexity: 950.207657
Trainning Epoch:  32%|███▏      | 52/165 [1:55:05<4:09:35, 132.52s/it]2025-09-14 18:23:12,948 Stage: Train 0.5 | Epoch: 52 | Iter: 158000 | Total Loss: 0.003001 | Recon Loss: 0.002541 | Commit Loss: 0.000920 | Perplexity: 950.356951
2025-09-14 18:23:21,686 Stage: Train 0.5 | Epoch: 52 | Iter: 158200 | Total Loss: 0.002979 | Recon Loss: 0.002516 | Commit Loss: 0.000926 | Perplexity: 952.464292
2025-09-14 18:23:30,404 Stage: Train 0.5 | Epoch: 52 | Iter: 158400 | Total Loss: 0.002994 | Recon Loss: 0.002529 | Commit Loss: 0.000928 | Perplexity: 957.315930
2025-09-14 18:23:39,134 Stage: Train 0.5 | Epoch: 52 | Iter: 158600 | Total Loss: 0.002967 | Recon Loss: 0.002508 | Commit Loss: 0.000918 | Perplexity: 952.285637
2025-09-14 18:23:47,887 Stage: Train 0.5 | Epoch: 52 | Iter: 158800 | Total Loss: 0.003009 | Recon Loss: 0.002545 | Commit Loss: 0.000929 | Perplexity: 956.428112
2025-09-14 18:23:56,624 Stage: Train 0.5 | Epoch: 52 | Iter: 159000 | Total Loss: 0.002899 | Recon Loss: 0.002436 | Commit Loss: 0.000926 | Perplexity: 955.038199
2025-09-14 18:24:05,372 Stage: Train 0.5 | Epoch: 52 | Iter: 159200 | Total Loss: 0.002991 | Recon Loss: 0.002531 | Commit Loss: 0.000919 | Perplexity: 950.534171
2025-09-14 18:24:14,113 Stage: Train 0.5 | Epoch: 52 | Iter: 159400 | Total Loss: 0.002953 | Recon Loss: 0.002490 | Commit Loss: 0.000925 | Perplexity: 956.306087
2025-09-14 18:24:22,834 Stage: Train 0.5 | Epoch: 52 | Iter: 159600 | Total Loss: 0.003018 | Recon Loss: 0.002549 | Commit Loss: 0.000938 | Perplexity: 956.415013
2025-09-14 18:24:31,546 Stage: Train 0.5 | Epoch: 52 | Iter: 159800 | Total Loss: 0.002940 | Recon Loss: 0.002475 | Commit Loss: 0.000930 | Perplexity: 954.820294
2025-09-14 18:24:40,256 Stage: Train 0.5 | Epoch: 52 | Iter: 160000 | Total Loss: 0.002950 | Recon Loss: 0.002486 | Commit Loss: 0.000927 | Perplexity: 955.585501
2025-09-14 18:24:40,256 Saving model at iteration 160000
2025-09-14 18:24:40,523 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_53_step_160000
2025-09-14 18:24:40,756 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_53_step_160000/pytorch_model.bin
2025-09-14 18:24:41,126 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_53_step_160000/optimizer.bin
2025-09-14 18:24:41,127 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_53_step_160000/scheduler.bin
2025-09-14 18:24:41,128 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_53_step_160000/random_states_0.pkl
2025-09-14 18:24:50,332 Stage: Train 0.5 | Epoch: 52 | Iter: 160200 | Total Loss: 0.003063 | Recon Loss: 0.002593 | Commit Loss: 0.000939 | Perplexity: 954.148195
2025-09-14 18:24:59,052 Stage: Train 0.5 | Epoch: 52 | Iter: 160400 | Total Loss: 0.002949 | Recon Loss: 0.002484 | Commit Loss: 0.000930 | Perplexity: 954.150882
2025-09-14 18:25:07,777 Stage: Train 0.5 | Epoch: 52 | Iter: 160600 | Total Loss: 0.003007 | Recon Loss: 0.002546 | Commit Loss: 0.000921 | Perplexity: 946.562222
2025-09-14 18:25:16,512 Stage: Train 0.5 | Epoch: 52 | Iter: 160800 | Total Loss: 0.002990 | Recon Loss: 0.002521 | Commit Loss: 0.000938 | Perplexity: 953.510337
2025-09-14 18:25:25,236 Stage: Train 0.5 | Epoch: 52 | Iter: 161000 | Total Loss: 0.002932 | Recon Loss: 0.002465 | Commit Loss: 0.000934 | Perplexity: 953.907076
Trainning Epoch:  32%|███▏      | 53/165 [1:57:19<4:08:10, 132.95s/it]2025-09-14 18:25:33,975 Stage: Train 0.5 | Epoch: 53 | Iter: 161200 | Total Loss: 0.002902 | Recon Loss: 0.002436 | Commit Loss: 0.000933 | Perplexity: 953.475794
2025-09-14 18:25:42,701 Stage: Train 0.5 | Epoch: 53 | Iter: 161400 | Total Loss: 0.003023 | Recon Loss: 0.002562 | Commit Loss: 0.000923 | Perplexity: 954.406297
2025-09-14 18:25:51,432 Stage: Train 0.5 | Epoch: 53 | Iter: 161600 | Total Loss: 0.002956 | Recon Loss: 0.002490 | Commit Loss: 0.000932 | Perplexity: 955.805255
2025-09-14 18:26:00,161 Stage: Train 0.5 | Epoch: 53 | Iter: 161800 | Total Loss: 0.002915 | Recon Loss: 0.002453 | Commit Loss: 0.000922 | Perplexity: 955.735789
2025-09-14 18:26:08,890 Stage: Train 0.5 | Epoch: 53 | Iter: 162000 | Total Loss: 0.002954 | Recon Loss: 0.002493 | Commit Loss: 0.000921 | Perplexity: 952.825135
2025-09-14 18:26:17,599 Stage: Train 0.5 | Epoch: 53 | Iter: 162200 | Total Loss: 0.002919 | Recon Loss: 0.002454 | Commit Loss: 0.000929 | Perplexity: 954.167213
2025-09-14 18:26:26,346 Stage: Train 0.5 | Epoch: 53 | Iter: 162400 | Total Loss: 0.003030 | Recon Loss: 0.002570 | Commit Loss: 0.000920 | Perplexity: 950.806501
2025-09-14 18:26:35,082 Stage: Train 0.5 | Epoch: 53 | Iter: 162600 | Total Loss: 0.002887 | Recon Loss: 0.002427 | Commit Loss: 0.000921 | Perplexity: 953.584186
2025-09-14 18:26:43,809 Stage: Train 0.5 | Epoch: 53 | Iter: 162800 | Total Loss: 0.003006 | Recon Loss: 0.002539 | Commit Loss: 0.000934 | Perplexity: 954.974938
2025-09-14 18:26:52,526 Stage: Train 0.5 | Epoch: 53 | Iter: 163000 | Total Loss: 0.002931 | Recon Loss: 0.002471 | Commit Loss: 0.000920 | Perplexity: 955.096721
2025-09-14 18:27:01,232 Stage: Train 0.5 | Epoch: 53 | Iter: 163200 | Total Loss: 0.002987 | Recon Loss: 0.002522 | Commit Loss: 0.000931 | Perplexity: 953.678617
2025-09-14 18:27:09,927 Stage: Train 0.5 | Epoch: 53 | Iter: 163400 | Total Loss: 0.003045 | Recon Loss: 0.002580 | Commit Loss: 0.000930 | Perplexity: 952.140955
2025-09-14 18:27:18,624 Stage: Train 0.5 | Epoch: 53 | Iter: 163600 | Total Loss: 0.002954 | Recon Loss: 0.002494 | Commit Loss: 0.000922 | Perplexity: 955.504505
2025-09-14 18:27:27,352 Stage: Train 0.5 | Epoch: 53 | Iter: 163800 | Total Loss: 0.003009 | Recon Loss: 0.002555 | Commit Loss: 0.000909 | Perplexity: 942.340174
2025-09-14 18:27:36,068 Stage: Train 0.5 | Epoch: 53 | Iter: 164000 | Total Loss: 0.002955 | Recon Loss: 0.002491 | Commit Loss: 0.000929 | Perplexity: 951.064499
Trainning Epoch:  33%|███▎      | 54/165 [1:59:31<4:05:42, 132.81s/it]2025-09-14 18:27:44,766 Stage: Train 0.5 | Epoch: 54 | Iter: 164200 | Total Loss: 0.003010 | Recon Loss: 0.002549 | Commit Loss: 0.000922 | Perplexity: 947.080940
2025-09-14 18:27:53,471 Stage: Train 0.5 | Epoch: 54 | Iter: 164400 | Total Loss: 0.002926 | Recon Loss: 0.002466 | Commit Loss: 0.000920 | Perplexity: 950.100358
